"Story","Title","Result","Date","Stability","Duration (s)"
"verificar el login con diferentes usuarios","Verificar el ingreso con rol inactivo, usuario inactivo o sin programación","FAILURE","2023-04-20T12:12:55.493-05:00[America/Bogota]","0.0","35.02"
